Country_Region,Last_Update,Confirmed,Deaths,ConfirmedPrevious,ConfirmedDailyIncrease,DeathsPrevious,DeathsDailyIncrease,ConfirmedPreviousIncrease,DeathsPreviousIncrease,ConfirmedSDSMA4,DeathsSDSMA4
US,2459253.5,27097493,469786,27007586,89907,468204,1582,89600,1314,-6344,-61
US,2459254.5,27192663,472818,27097493,95170,469786,3032,89907,1582,-2805,-57
US,2459255.5,27287431,476100,27192663,94768,472818,3282,95170,3032,-3775,-78
US,2459256.5,27392829,479257,27287431,105398,476100,3157,94768,3282,-2549,-80
US,2459257.5,27492273,482142,27392829,99444,479257,2885,105398,3157,-4866,-100
US,2459258.5,27575595,484301,27492273,83322,482142,2159,99444,2885,-2938,-55
US,2459259.5,27640541,485384,27575595,64946,484301,1083,83322,2159,-3522,-33
US,2459260.5,27694511,486325,27640541,53970,485384,941,64946,1083,-5134,-92
US,2459261.5,27756970,488081,27694511,62459,486325,1756,53970,941,-4673,-182
US,2459262.5,27826785,490540,27756970,69815,488081,2459,62459,1756,-3565,-118
US,2459263.5,27896040,493098,27826785,69255,490540,2558,69815,2459,-5163,-85
US,2459264.5,28006110,495804,27896040,110070,493098,2706,69255,2558,1518,-26
"United Kingdom",2458879.5,2,,,,,,,,,
"United Kingdom",2458880.5,2,0,2,0,,,,,,
"United Kingdom",2458881.5,2,0,2,0,0,0,0,,0,
"United Kingdom",2458882.5,2,0,2,0,0,0,0,0,0,0
"United Kingdom",2458883.5,2,0,2,0,0,0,0,0,0,0
"United Kingdom",2458884.5,2,0,2,0,0,0,0,0,0,0
"United Kingdom",2458885.5,2,0,2,0,0,0,0,0,0,0
"United Kingdom",2458886.5,3,0,2,1,0,0,0,0,0,0
"United Kingdom",2458887.5,3,0,3,0,0,0,1,0,0,0
"United Kingdom",2458888.5,3,0,3,0,0,0,0,0,0,0
"United Kingdom",2458889.5,8,0,3,5,0,0,0,0,0,0
"United Kingdom",2458890.5,8,0,8,0,0,0,5,0,0,0
"United Kingdom",2458891.5,9,0,8,1,0,0,0,0,1,0
"United Kingdom",2458892.5,9,0,9,0,0,0,1,0,0,0
"United Kingdom",2458893.5,9,0,9,0,0,0,0,0,-1,0
"United Kingdom",2458894.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458895.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458896.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458897.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458898.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458899.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458900.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458901.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458902.5,9,0,9,0,0,0,0,0,0,0
"United Kingdom",2458903.5,13,0,9,4,0,0,0,0,0,0
"United Kingdom",2458904.5,13,0,13,0,0,0,4,0,0,0
"United Kingdom",2458905.5,13,0,13,0,0,0,0,0,0,0
"United Kingdom",2458906.5,15,0,13,2,0,0,0,0,0,0
"United Kingdom",2458907.5,20,0,15,5,0,0,2,0,1,0
"United Kingdom",2458908.5,23,0,20,3,0,0,5,0,1,0
"United Kingdom",2458909.5,36,0,23,13,0,0,3,0,1,0
"United Kingdom",2458910.5,40,0,36,4,0,0,13,0,0,0
"United Kingdom",2458911.5,51,0,40,11,0,0,4,0,2,0
"United Kingdom",2458912.5,85,0,51,34,0,0,11,0,5,0
"United Kingdom",2458913.5,115,1,85,30,0,1,34,0,4,0
"United Kingdom",2458914.5,163,2,115,48,1,1,30,1,6,0
"United Kingdom",2458915.5,206,2,163,43,2,0,48,1,6,0
"United Kingdom",2458916.5,273,3,206,67,2,1,43,0,7,0
"United Kingdom",2458917.5,321,4,273,48,3,1,67,1,7,0
"United Kingdom",2458918.5,382,6,321,61,4,2,48,1,7,0
"United Kingdom",2458919.5,459,8,382,77,6,2,61,2,6,1
"United Kingdom",2458920.5,459,8,459,0,8,0,77,2,-4,0
"United Kingdom",2458921.5,801,8,459,342,8,0,0,0,42,-1
"United Kingdom",2458922.5,1143,21,801,342,8,13,342,0,42,2
"United Kingdom",2458923.5,1144,21,1143,1,21,0,342,13,-9,0
"United Kingdom",2458924.5,1551,56,1144,407,21,35,1,0,51,5
"United Kingdom",2458925.5,1960,56,1551,409,56,0,407,35,50,0
"United Kingdom",2458926.5,2642,72,1960,682,56,16,409,0,86,2
"United Kingdom",2458927.5,2716,138,2642,74,72,66,682,16,11,9
"United Kingdom",2458928.5,4014,178,2716,1298,138,40,74,66,137,6
"United Kingdom",2458929.5,5067,234,4014,1053,178,56,1298,40,101,6
"United Kingdom",2458930.5,5741,282,5067,674,234,48,1053,56,96,7
"United Kingdom",2458931.5,6726,336,5741,985,282,54,674,48,83,3
"United Kingdom",2458932.5,8164,423,6726,1438,336,87,985,54,147,12
"United Kingdom",2458933.5,9640,466,8164,1476,423,43,1438,87,113,4
"United Kingdom",2458934.5,11812,580,9640,2172,466,114,1476,43,300,7
"United Kingdom",2458935.5,14745,761,11812,2933,580,181,2172,114,234,20
"United Kingdom",2458936.5,17312,1021,14745,2567,761,260,2933,181,216,29
"United Kingdom",2458937.5,19780,1231,17312,2468,1021,210,2567,260,256,23
"United Kingdom",2458938.5,22453,1411,19780,2673,1231,180,2468,210,241,18
"United Kingdom",2458939.5,25481,1793,22453,3028,1411,382,2673,180,227,42
"United Kingdom",2458940.5,29865,2357,25481,4384,1793,564,3028,382,416,75
"United Kingdom",2458941.5,34173,2926,29865,4308,2357,569,4384,564,305,65
"United Kingdom",2458942.5,38689,3611,34173,4516,2926,685,4308,569,226,72
"United Kingdom",2458943.5,42477,4320,38689,3788,3611,709,4516,685,175,64
"United Kingdom",2458944.5,48436,4943,42477,5959,4320,623,3788,709,498,59
"United Kingdom",2458945.5,52279,5385,48436,3843,4943,442,5959,623,167,37
"United Kingdom",2458946.5,55949,6171,52279,3670,5385,786,3843,442,92,58
"United Kingdom",2458947.5,61474,7111,55949,5525,6171,940,3670,786,163,54
"United Kingdom",2458948.5,65872,7993,61474,4398,7111,882,5525,940,13,44
"United Kingdom",2458949.5,74605,8974,65872,8733,7993,981,4398,882,602,43
"United Kingdom",2458950.5,79874,9892,74605,5269,8974,918,8733,981,212,30
"United Kingdom",2458951.5,85206,10629,79874,5332,9892,737,5269,918,-90,16
"United Kingdom",2458952.5,89570,11347,85206,4364,10629,718,5332,737,75,39
"United Kingdom",2458953.5,94845,12129,89570,5275,11347,782,4364,718,229,0
"United Kingdom",2458954.5,99483,12894,94845,4638,12129,765,5275,782,-127,-25
"United Kingdom",2458955.5,104145,13759,99483,4662,12894,865,4638,765,38,-3
"United Kingdom",2458956.5,109769,14607,104145,5624,13759,848,4662,865,-444,-19
"United Kingdom",2458957.5,115314,15498,109769,5545,14607,891,5624,848,39,-4
"United Kingdom",2458958.5,121172,16095,115314,5858,15498,597,5545,891,76,-20
"United Kingdom",2458959.5,125856,16550,121172,4684,16095,455,5858,597,45,-37
"United Kingdom",2458960.5,130172,17378,125856,4316,16550,828,4684,455,-137,6
"United Kingdom",2458961.5,134638,18151,130172,4466,17378,773,4316,828,-24,2
"United Kingdom",2458962.5,139246,18791,134638,4608,18151,640,4466,773,-8,-33
"United Kingdom",2458963.5,144640,19567,139246,5394,18791,776,4608,640,-33,-10
"United Kingdom",2458964.5,149569,20381,144640,4929,19567,814,5394,776,-88,-11
"United Kingdom",2458965.5,154037,20794,149569,4468,20381,413,4929,814,-198,-26
"United Kingdom",2458966.5,158348,21157,154037,4311,20794,363,4468,413,-54,-13
"United Kingdom",2458967.5,162350,21745,158348,4002,21157,588,4311,363,-45,-35
"United Kingdom",2458968.5,166441,26166,162350,4091,21745,4421,4002,588,-53,522
"United Kingdom",2458969.5,172481,26842,166441,6040,26166,676,4091,4421,204,5
"United Kingdom",2458970.5,178685,27583,172481,6204,26842,741,6040,676,116,-5
"United Kingdom",2458971.5,183500,28205,178685,4815,27583,622,6204,741,-16,-28
"United Kingdom",2458972.5,187842,28520,183500,4342,28205,315,4815,622,-18,-14
"United Kingdom",2458973.5,191832,28809,187842,3990,28520,289,4342,315,-46,-10
"United Kingdom",2458974.5,196243,29501,191832,4411,28809,692,3990,289,58,15
"United Kingdom",2458975.5,202359,30150,196243,6116,29501,649,4411,692,290,-539
"United Kingdom",2458976.5,207977,30689,202359,5618,30150,539,6116,649,-61,-20
"United Kingdom",2458977.5,212629,31316,207977,4652,30689,627,5618,539,-221,-16
"United Kingdom",2458978.5,216525,31662,212629,3896,31316,346,4652,627,-132,-40
"United Kingdom",2458979.5,220449,31930,216525,3924,31662,268,3896,346,-59,-6
"United Kingdom",2458980.5,224332,32141,220449,3883,31930,211,3924,268,-16,-11
"United Kingdom",2458981.5,227741,32769,224332,3409,32141,628,3883,211,-143,-10
"United Kingdom",2458982.5,230985,33264,227741,3244,32769,495,3409,628,-410,-22
"United Kingdom",2458983.5,234440,33693,230985,3455,33264,429,3244,495,-309,-15
"United Kingdom",2458984.5,238004,34078,234440,3564,33693,385,3455,429,-155,-35
"United Kingdom",2458985.5,241461,34546,238004,3457,34078,468,3564,385,-63,18
"United Kingdom",2458986.5,244995,34716,241461,3534,34546,170,3457,468,-56,-14
"United Kingdom",2458987.5,247709,34876,244995,2714,34716,160,3534,170,-167,-8
"United Kingdom",2458988.5,250138,35422,247709,2429,34876,546,2714,160,-140,-11
"United Kingdom",2458989.5,249619,35786,250138,-519,35422,364,2429,546,-537,-19
"United Kingdom",2458990.5,252246,36124,249619,2627,35786,338,-519,364,-119,-13
"United Kingdom",2458991.5,255544,36475,252246,3298,36124,351,2627,338,-38,-5
"United Kingdom",2458992.5,258504,36757,255544,2960,36475,282,3298,351,-71,-27
"United Kingdom",2458993.5,260916,36875,258504,2412,36757,118,2960,282,-160,-7
"United Kingdom",2458994.5,262547,36996,260916,1631,36875,121,2412,118,-155,-6
"United Kingdom",2458995.5,266599,37130,262547,4052,36996,134,1631,121,232,-58
"United Kingdom",2458996.5,268619,37542,266599,2020,37130,412,4052,134,363,6
"United Kingdom",2458997.5,270508,37919,268619,1889,37542,377,2020,412,-106,6
"United Kingdom",2458998.5,272607,38243,270508,2099,37919,324,1889,377,-171,-4
"United Kingdom",2458999.5,274219,38458,272607,1612,38243,215,2099,324,-192,-9
"United Kingdom",2459000.5,276156,38571,274219,1937,38458,113,1612,215,-68,-1
"United Kingdom",2459001.5,277736,39127,276156,1580,38571,556,1937,113,-8,62
"United Kingdom",2459002.5,279392,39452,277736,1656,39127,325,1580,556,-342,27
"United Kingdom",2459003.5,281270,39811,279392,1878,39452,359,1656,325,-20,-7
"United Kingdom",2459004.5,283079,39987,281270,1809,39811,176,1878,359,-12,-29
"United Kingdom",2459005.5,284734,40344,283079,1655,39987,357,1809,176,-63,5
"United Kingdom",2459006.5,286294,40548,284734,1560,40344,204,1655,357,-7,-2
"United Kingdom",2459007.5,287621,40625,286294,1327,40548,77,1560,204,-88,-5
"United Kingdom",2459008.5,288834,40680,287621,1213,40625,55,1327,77,-52,-72
"United Kingdom",2459009.5,290581,40968,288834,1747,40680,288,1213,55,13,-5
"United Kingdom",2459010.5,291588,41213,290581,1007,40968,245,1747,288,-124,-16
"United Kingdom",2459011.5,292860,41364,291588,1272,41213,151,1007,245,-77,-4
"United Kingdom",2459012.5,294402,41566,292860,1542,41364,202,1272,151,-16,-22
"United Kingdom",2459013.5,295828,41747,294402,1426,41566,181,1542,202,-19,-3
"United Kingdom",2459014.5,297342,41783,295828,1514,41747,36,1426,181,26,-6
"United Kingdom",2459015.5,298315,41821,297342,973,41783,38,1514,36,-34,-2
"United Kingdom",2459016.5,299600,42054,298315,1285,41821,233,973,38,-66,-8
"United Kingdom",2459017.5,300717,42238,299600,1117,42054,184,1285,233,16,-9
"United Kingdom",2459018.5,301935,42373,300717,1218,42238,135,1117,184,-8,-2
"United Kingdom",2459019.5,303285,42546,301935,1350,42373,173,1218,135,-27,-4
"United Kingdom",2459020.5,304580,42674,303285,1295,42546,128,1350,173,-19,-8
"United Kingdom",2459021.5,305803,42717,304580,1223,42674,43,1295,128,-42,1
"United Kingdom",2459022.5,306761,42731,305803,958,42717,14,1223,43,-2,-3
"United Kingdom",2459023.5,307682,43011,306761,921,42731,280,958,14,-52,6
"United Kingdom",2459024.5,308337,43165,307682,655,43011,154,921,280,-66,-4
"United Kingdom",2459025.5,309455,43314,308337,1118,43165,149,655,154,-14,2
"United Kingdom",2459026.5,310836,43498,309455,1381,43314,184,1118,149,4,2
"United Kingdom",2459027.5,311727,43598,310836,891,43498,100,1381,184,-57,-4
"United Kingdom",2459028.5,312640,43634,311727,913,43598,36,891,100,-45,-1
"United Kingdom",2459029.5,313470,43659,312640,830,43634,25,913,36,-18,1
"United Kingdom",2459030.5,314160,43815,313470,690,43659,156,830,25,-33,-18
"United Kingdom",2459031.5,314992,43991,314160,832,43815,176,690,156,25,4
"United Kingdom",2459032.5,285268,44080,314992,-29724,43991,89,832,176,-4405,-9
"United Kingdom",2459033.5,285787,44216,285268,519,44080,136,-29724,89,-123,-7
"United Kingdom",2459034.5,286412,44283,285787,625,44216,67,519,136,-38,-5
"United Kingdom",2459035.5,286931,44305,286412,519,44283,22,625,67,-56,-2
"United Kingdom",2459036.5,287290,44321,286931,359,44305,16,519,22,-68,-1
"United Kingdom",2459037.5,287874,44476,287290,584,44321,155,359,16,-15,0
"United Kingdom",2459038.5,288511,44602,287874,637,44476,126,584,155,-28,-7
"United Kingdom",2459039.5,289154,44687,288511,643,44602,85,637,126,4338,-1
"United Kingdom",2459040.5,289678,44735,289154,524,44687,48,643,85,0,-12
"United Kingdom",2459041.5,290504,44883,289678,826,44735,148,524,48,29,11
"United Kingdom",2459042.5,291154,44904,290504,650,44883,21,826,148,19,0
"United Kingdom",2459043.5,291691,44915,291154,537,44904,11,650,21,25,-1
"United Kingdom",2459044.5,292931,45053,291691,1240,44915,138,537,11,94,-2
"United Kingdom",2459045.5,293469,45138,292931,538,45053,85,1240,138,-14,-6
"United Kingdom",2459046.5,294116,45204,293469,647,45138,66,538,85,0,-3
"United Kingdom",2459047.5,294803,45318,294116,687,45204,114,647,66,24,10
"United Kingdom",2459048.5,295632,45358,294803,829,45318,40,687,114,0,-16
"United Kingdom",2459049.5,296358,45385,295632,726,45358,27,829,40,11,1
"United Kingdom",2459050.5,296944,45397,296358,586,45385,12,726,27,7,0
"United Kingdom",2459051.5,297389,45507,296944,445,45397,110,586,12,-114,-4
"United Kingdom",2459052.5,297952,45586,297389,563,45507,79,445,110,4,0
"United Kingdom",2459053.5,298731,45639,297952,779,45586,53,563,79,19,-2
"United Kingdom",2459054.5,299500,45762,298731,769,45639,123,779,53,12,1
"United Kingdom",2459055.5,300270,45823,299500,770,45762,61,769,123,-9,3
"United Kingdom",2459056.5,301020,45837,300270,750,45823,14,770,61,4,-2
"United Kingdom",2459057.5,301708,45844,301020,688,45837,7,750,14,14,-1
"United Kingdom",2459058.5,302295,45963,301708,587,45844,119,688,7,20,2
"United Kingdom",2459059.5,303063,46046,302295,768,45963,83,587,119,30,0
"United Kingdom",2459060.5,303910,46084,303063,847,46046,38,768,83,9,-2
"United Kingdom",2459061.5,304793,46204,303910,883,46084,120,847,38,17,0
"United Kingdom",2459062.5,305572,46278,304793,779,46204,74,883,120,1,2
"United Kingdom",2459063.5,306319,46286,305572,747,46278,8,779,74,0,-1
"United Kingdom",2459064.5,307251,46295,306319,932,46286,9,747,8,34,0
"United Kingdom",2459065.5,307926,46384,307251,675,46295,89,932,9,13,-4
"United Kingdom",2459066.5,308832,46449,307926,906,46384,65,675,89,20,-3
"United Kingdom",2459067.5,309796,46498,308832,964,46449,49,906,65,16,2
"United Kingdom",2459068.5,310696,46596,309796,900,46498,98,964,49,3,-3
"United Kingdom",2459069.5,311461,46651,310696,765,46596,55,900,98,-2,-3
"United Kingdom",2459070.5,312574,46659,311461,1113,46651,8,765,55,52,0
"United Kingdom",2459071.5,313392,46611,312574,818,46659,-48,1113,8,-16,-8
"United Kingdom",2459072.5,313394,46611,313392,2,46611,0,818,-48,-96,-13
"United Kingdom",2459073.5,315581,46791,313394,2187,46611,180,2,0,183,16
"United Kingdom",2459074.5,315600,46791,315581,19,46791,0,2187,180,-135,-7
"United Kingdom",2459075.5,315621,46791,315600,21,46791,0,19,0,-126,-14
"United Kingdom",2459076.5,319232,46791,315621,3611,46791,0,21,0,407,-7
"United Kingdom",2459077.5,320343,46791,319232,1111,46791,0,3611,0,-1,-2
"United Kingdom",2459078.5,321064,41454,320343,721,46791,-5337,1111,0,-13,-754
"United Kingdom",2459079.5,322177,41466,321064,1113,41454,12,721,-5337,158,1
"United Kingdom",2459080.5,323008,41483,322177,831,41466,17,1113,12,-193,-23
"United Kingdom",2459081.5,324203,41489,323008,1195,41483,6,831,17,168,1
"United Kingdom",2459082.5,325263,41491,324203,1060,41489,2,1195,6,148,0
"United Kingdom",2459083.5,326595,41509,325263,1332,41491,18,1060,2,-326,3
"United Kingdom",2459084.5,327643,41515,326595,1048,41509,6,1332,18,-9,1
"United Kingdom",2459085.5,328620,41519,327643,977,41515,4,1048,6,37,762
"United Kingdom",2459086.5,329821,41535,328620,1201,41519,16,977,4,13,0
"United Kingdom",2459087.5,330967,41552,329821,1146,41535,17,1201,16,45,0
"United Kingdom",2459088.5,332509,41564,330967,1542,41552,12,1146,17,49,1
"United Kingdom",2459089.5,333806,41573,332509,1297,41564,9,1542,12,34,1
"United Kingdom",2459090.5,334916,41585,333806,1110,41573,12,1297,9,-32,-1
"United Kingdom",2459091.5,336668,41586,334916,1752,41585,1,1110,12,101,0
"United Kingdom",2459092.5,338083,41589,336668,1415,41586,3,1752,1,62,0
"United Kingdom",2459093.5,339415,41592,338083,1332,41589,3,1415,3,19,-2
"United Kingdom",2459094.5,340929,41602,339415,1514,41592,10,1332,3,53,-1
"United Kingdom",2459095.5,342708,41616,340929,1779,41602,14,1514,10,34,0
"United Kingdom",2459096.5,344686,41626,342708,1978,41616,10,1779,14,97,0
"United Kingdom",2459097.5,346513,41638,344686,1827,41626,12,1978,10,102,0
"United Kingdom",2459098.5,349500,41640,346513,2987,41638,2,1827,12,177,0
"United Kingdom",2459099.5,352451,41643,349500,2951,41640,3,2987,2,219,0
"United Kingdom",2459100.5,354932,41675,352451,2481,41643,32,2951,3,164,4
"United Kingdom",2459101.5,357613,41683,354932,2681,41675,8,2481,32,167,0
"United Kingdom",2459102.5,360544,41697,357613,2931,41683,14,2681,8,165,0
"United Kingdom",2459103.5,364088,41703,360544,3544,41697,6,2931,14,223,0
"United Kingdom",2459104.5,367592,41712,364088,3504,41703,9,3544,6,240,-1
"United Kingdom",2459105.5,370930,41717,367592,3338,41712,5,3504,9,50,1
"United Kingdom",2459106.5,373555,41726,370930,2625,41717,9,3338,5,-47,0
"United Kingdom",2459107.5,376670,41753,373555,3115,41726,27,2625,9,91,0
"United Kingdom",2459108.5,380677,41773,376670,4007,41753,20,3115,27,189,1
"United Kingdom",2459109.5,384087,41794,380677,3410,41773,21,4007,20,69,1
"United Kingdom",2459110.5,388416,41821,384087,4329,41794,27,3410,21,112,3
"United Kingdom",2459111.5,392845,41848,388416,4429,41821,27,4329,27,132,3
"United Kingdom",2459112.5,396744,41866,392845,3899,41848,18,4429,27,80,2
"United Kingdom",2459113.5,401122,41877,396744,4378,41866,11,3899,18,251,0
"United Kingdom",2459114.5,406058,41951,401122,4936,41877,74,4378,11,260,7
"United Kingdom",2459115.5,412245,41951,406058,6187,41951,0,4936,74,311,-3
"United Kingdom",2459116.5,418889,41991,412245,6644,41951,40,6187,0,462,3
"United Kingdom",2459117.5,425767,42025,418889,6878,41991,34,6644,40,364,1
"United Kingdom",2459118.5,431817,42060,425767,6050,42025,35,6878,34,232,1
"United Kingdom",2459119.5,437517,42077,431817,5700,42060,17,6050,35,257,0
"United Kingdom",2459120.5,441573,42090,437517,4056,42077,13,5700,17,-46,0
"United Kingdom",2459121.5,448729,42162,441573,7156,42090,72,4056,13,317,0
"United Kingdom",2459122.5,455846,42233,448729,7117,42162,71,7156,72,133,10
"United Kingdom",2459123.5,462775,42292,455846,6929,42233,59,7117,71,41,3
"United Kingdom",2459124.5,469769,42358,462775,6994,42292,66,6929,59,17,4
"United Kingdom",2459125.5,482654,42407,469769,12885,42358,49,6994,66,976,2
"United Kingdom",2459126.5,505619,42440,482654,22965,42407,33,12885,49,2466,2
"United Kingdom",2459127.5,518222,42459,505619,12603,42440,19,22965,33,1221,1
"United Kingdom",2459128.5,532779,42535,518222,14557,42459,76,12603,19,1058,1
"United Kingdom",2459129.5,546952,42605,532779,14173,42535,70,14557,76,1008,0
"United Kingdom",2459130.5,564502,42682,546952,17550,42605,77,14173,70,1517,2
"United Kingdom",2459131.5,578390,42769,564502,13888,42682,87,17550,77,985,3
"United Kingdom",2459132.5,593565,42850,578390,15175,42769,81,13888,87,327,5
"United Kingdom",2459133.5,606447,42915,593565,12882,42850,65,15175,81,-1440,4
"United Kingdom",2459134.5,620458,42965,606447,14011,42915,50,12882,65,201,5
"United Kingdom",2459135.5,637708,43108,620458,17250,42965,143,14011,50,384,9
"United Kingdom",2459136.5,657459,43245,637708,19751,43108,137,17250,143,797,10
"United Kingdom",2459137.5,676455,43383,657459,18996,43245,138,19751,137,207,9
"United Kingdom",2459138.5,692112,43519,676455,15657,43383,136,18996,138,253,7
"United Kingdom",2459139.5,708298,43669,692112,16186,43519,150,15657,136,144,10
"United Kingdom",2459140.5,725292,43736,708298,16994,43669,67,16186,150,587,0
"United Kingdom",2459141.5,744122,43816,725292,18830,43736,80,16994,67,689,4
"United Kingdom",2459142.5,765487,44057,744122,21365,43816,241,18830,80,588,14
"United Kingdom",2459143.5,792194,44248,765487,26707,44057,191,21365,241,993,8
"United Kingdom",2459144.5,813451,44437,792194,21257,44248,189,26707,191,323,7
"United Kingdom",2459145.5,834010,44661,813451,20559,44437,224,21257,189,701,13
"United Kingdom",2459146.5,857043,44835,834010,23033,44661,174,20559,224,978,3
"United Kingdom",2459147.5,876840,44986,857043,19797,44835,151,23033,174,400,12
"United Kingdom",2459148.5,897740,45088,876840,20900,44986,102,19797,151,296,3
"United Kingdom",2459149.5,920664,45455,897740,22924,45088,367,20900,102,223,18
"United Kingdom",2459150.5,945378,45765,920664,24714,45455,310,22924,367,-285,17
"United Kingdom",2459151.5,968456,46045,945378,23078,45765,280,24714,310,260,13
"United Kingdom",2459152.5,992874,46319,968456,24418,46045,274,23078,280,551,7
"United Kingdom",2459153.5,1014793,46645,992874,21919,46319,326,24418,274,-159,22
"United Kingdom",2459154.5,1038054,46807,1014793,23261,46645,162,21919,326,495,2
"United Kingdom",2459155.5,1057021,46943,1038054,18967,46807,136,23261,162,-276,5
"United Kingdom",2459156.5,1077099,47340,1057021,20078,46943,397,18967,136,-407,4
"United Kingdom",2459157.5,1102305,47832,1077099,25206,47340,492,20078,397,71,26
"United Kingdom",2459158.5,1126469,48210,1102305,24164,47832,378,25206,492,155,14
"United Kingdom",2459159.5,1149791,48565,1126469,23322,48210,355,24164,378,-157,11
"United Kingdom",2459160.5,1174770,48978,1149791,24979,48565,413,23322,355,437,13
"United Kingdom",2459161.5,1195350,49134,1174770,20580,48978,156,24979,413,-383,-1
"United Kingdom",2459162.5,1216747,49329,1195350,21397,49134,195,20580,156,348,8
"United Kingdom",2459163.5,1237198,49861,1216747,20451,49329,532,21397,195,53,20
"United Kingdom",2459164.5,1260198,50457,1237198,23000,49861,596,20451,532,-315,15
"United Kingdom",2459165.5,1293715,51020,1260198,33517,50457,563,23000,596,1336,26
"United Kingdom",2459166.5,1321031,51396,1293715,27316,51020,376,33517,563,570,3
"United Kingdom",2459167.5,1347907,51858,1321031,26876,51396,462,27316,376,271,7
"United Kingdom",2459168.5,1372884,52026,1347907,24977,51858,168,26876,462,629,2
"United Kingdom",2459169.5,1394299,52240,1372884,21415,52026,214,24977,168,2,2
"United Kingdom",2459170.5,1414359,52839,1394299,20060,52240,599,21415,214,-56,10
"United Kingdom",2459171.5,1434004,53368,1414359,19645,52839,529,20060,599,-479,-10
"United Kingdom",2459172.5,1456940,53870,1434004,22936,53368,502,19645,529,-1512,-8
"United Kingdom",2459173.5,1477214,54381,1456940,20274,53870,511,22936,502,-1006,19
"United Kingdom",2459174.5,1497135,54721,1477214,19921,54381,340,20274,511,-993,-17
"United Kingdom",2459175.5,1515802,55120,1497135,18667,54721,399,19921,340,-902,33
"United Kingdom",2459176.5,1531267,55327,1515802,15465,55120,207,18667,399,-850,-1
"United Kingdom",2459177.5,1542611,55935,1531267,11344,55327,608,15465,207,-1245,1
"United Kingdom",2459178.5,1560872,56630,1542611,18261,55935,695,11344,608,-197,24
"United Kingdom",2459179.5,1578429,57128,1560872,17557,56630,498,18261,695,-769,-1
"United Kingdom",2459180.5,1593250,57648,1578429,14821,57128,520,17557,498,-779,1
"United Kingdom",2459181.5,1609141,58127,1593250,15891,57648,479,14821,520,-576,20
"United Kingdom",2459182.5,1621305,58342,1609141,12164,58127,215,15891,479,-929,-26
"United Kingdom",2459183.5,1633733,58545,1621305,12428,58342,203,12164,215,-433,-1
"United Kingdom",2459184.5,1647230,59148,1633733,13497,58545,603,12428,203,307,0
"United Kingdom",2459185.5,1663467,59796,1647230,16237,59148,648,13497,603,-289,-7
"United Kingdom",2459186.5,1678418,60210,1663467,14951,59796,414,16237,648,-372,-12
"United Kingdom",2459187.5,1694800,60714,1678418,16382,60210,504,14951,414,223,-2
"United Kingdom",2459188.5,1710379,61111,1694800,15579,60714,397,16382,504,-45,-12
"United Kingdom",2459189.5,1727751,61342,1710379,17372,61111,231,15579,397,744,2
"United Kingdom",2459190.5,1742525,61531,1727751,14774,61342,189,17372,231,335,-2
"United Kingdom",2459191.5,1754911,62130,1742525,12386,61531,599,14774,189,-158,0
"United Kingdom",2459192.5,1771545,62663,1754911,16634,62130,533,12386,599,56,-17
"United Kingdom",2459193.5,1792611,63179,1771545,21066,62663,516,16634,533,874,15
"United Kingdom",2459194.5,1814395,63603,1792611,21784,63179,424,21066,516,772,-12
"United Kingdom",2459195.5,1835949,64123,1814395,21554,63603,520,21784,424,853,18
"United Kingdom",2459196.5,1854490,64267,1835949,18541,64123,144,21554,520,167,-13
"United Kingdom",2459197.5,1874867,64500,1854490,20377,64267,233,18541,144,801,7
"United Kingdom",2459198.5,1893436,65006,1874867,18569,64500,506,20377,233,883,-14
"United Kingdom",2459199.5,1918736,65618,1893436,25300,65006,612,18569,506,1238,12
"United Kingdom",2459200.5,1954268,66150,1918736,35532,65618,532,25300,612,2066,2
"United Kingdom",2459201.5,1982828,66640,1954268,28560,66150,490,35532,532,968,9
"United Kingdom",2459202.5,2010077,67177,1982828,27249,66640,537,28560,490,814,3
"United Kingdom",2459203.5,2046161,67503,2010077,36084,67177,326,27249,537,2506,26
"United Kingdom",2459204.5,2079678,67718,2046161,33517,67503,215,36084,326,1877,-3
"United Kingdom",2459205.5,2116609,68409,2079678,36931,67718,691,33517,215,2623,27
"United Kingdom",2459206.5,2155996,69157,2116609,39387,68409,748,36931,691,2013,19
"United Kingdom",2459207.5,2195144,69732,2155996,39148,69157,575,39387,748,516,6
"United Kingdom",2459208.5,2227947,70302,2195144,32803,69732,570,39148,575,607,12
"United Kingdom",2459209.5,2262735,70513,2227947,34788,70302,211,32803,570,1077,-47
"United Kingdom",2459210.5,2295228,70860,2262735,32493,70513,347,34788,211,-513,3
"United Kingdom",2459211.5,2336688,71217,2295228,41460,70860,357,32493,347,1134,20
"United Kingdom",2459212.5,2389963,71675,2336688,53275,71217,458,41460,357,2335,-33
"United Kingdom",2459213.5,2440202,72657,2389963,50239,71675,982,53275,458,1550,34
